OSEBuildingID,DataYear,PrimaryPropertyType,Address,City,State,ZipCode,TaxParcelIdentificationNumber,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUIWN(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),DefaultData,ComplianceStatus,Outlier,GHGEmissionsIntensity,PredictedEnergyStar
50309,2019,Multifamily Housing,4730 32ND AVE S,Seattle,WA,98118.0,2224049071,SOUTHEAST,47.56053,-122.29108,2017.0,,4.0,192257,46748.0,145509.0,,Multifamily Housing,145509.0,Parking,46748.0,,,98.0,29.9,60.6,4353223.0,0.0,2429537.0,1923686.0,,Compliant,,0.8,0
50310,2019,Multifamily Housing,550 BROADWAY,Seattle,WA,98122.0,2198100021,EAST,47.60672,-122.32035,2017.0,,6.0,138434,0.0,138434.0,,Multifamily Housing,106834.0,Parking,28085.0,Retail Store,5021.0,57.0,,,6056204.0,0.0,4751435.0,1304768.0,,Compliant,,0.7,0
50311,2019,Hotel,9550 1ST AVE NE,Seattle,WA,98115.0,3226049130,NORTH,47.69908,-122.32809,2016.0,,6.0,150596,45442.0,105154.0,,Hotel,105441.0,Parking,44600.0,Swimming Pool,0.0,96.0,59.4,116.0,6239036.0,0.0,3228380.0,3010656.0,,Compliant,,1.7,0
50312,2019,Multifamily Housing,9051 20TH AVE SW,Seattle,WA,98106.0,4365700385,DELRIDGE NEIGHBORHOODS,47.52142,-122.35916,2017.0,,4.0,51521,14087.0,37434.0,,Multifamily Housing,51521.0,Parking,14087.0,,,75.0,24.4,68.4,1263930.0,0.0,1263930.0,0.0,,Compliant,,0.2,0
50313,2019,Multifamily Housing,1200 E PIKE ST,Seattle,WA,,6003000310,EAST,47.6143,-122.31642,2015.0,,6.0,73965,13320.0,60645.0,,Multifamily Housing,78045.0,,,,,,,,,0.0,0.0,610107.0,,Not Compliant,,0.5,0
50314,2019,Hotel,1610 2ND AVE,Seattle,WA,98101.0,7683890020,DOWNTOWN,47.61094,-122.33991,2018.0,,39.0,185492,0.0,185492.0,,Hotel,185492.0,,,,,79.0,75.8,134.0,14010541.0,0.0,5808043.0,8202498.0,,Compliant,,2.5,0
50315,2019,Multifamily Housing,24 ETRURIA ST,Seattle,WA,98109.0,1972205885,MAGNOLIA / QUEEN ANNE,47.64804,-122.35667,2016.0,,5.0,108857,26373.0,82484.0,,Multifamily Housing,82484.0,Parking,26373.0,,,100.0,31.2,71.4,2568323.0,0.0,1824371.0,743952.0,,Compliant,,0.6,0
50317,2019,K-12 School,5013 SW DAKOTA ST,Seattle,WA,,2095200005,SOUTHWEST,47.56625,-122.39651,2016.0,,3.0,94294,0.0,94294.0,,K-12 School,91000.0,,,,,88.0,26.3,55.1,2354537.0,0.0,1415726.0,938811.0,,Compliant,,0.6,0
50318,2019,Multifamily Housing,4750 ROOSEVELT WAY NE,Seattle,WA,98105.0,6746701565,NORTHEAST,47.66461,-122.31717,2016.0,,6.0,69404,19011.0,50393.0,,Multifamily Housing,45254.0,Parking,19011.0,Retail Store,5139.0,99.661,21.7,44.4,1089350.0,0.0,623658.0,465692.0,,Compliant,,0.6,1
50319,2019,Parking,1901 WESTERN AVE,Seattle,WA,98101.0,5160900010,DOWNTOWN,47.60946,-122.34286,2016.0,,4.0,173700,128729.0,44971.0,,Parking,128729.0,Multifamily Housing,27726.0,Retail Store,17245.0,39.623,106.8,226.1,4804481.0,0.0,2927118.0,1877363.0,,Compliant,,2.6,1
50320,2019,Multifamily Housing,2305 E MADISON ST,Seattle,WA,,1407300070,CENTRAL,47.61967,-122.30183,2017.0,,5.0,33889,0.0,33889.0,,Multifamily Housing,28289.0,,,,,100.0,16.5,46.3,462991.0,0.0,462991.0,0.0,,Not Compliant,,0.1,0
50321,2019,Multifamily Housing,3325 BURKE AVE N,Seattle,WA,98103.0,4083307105,LAKE UNION,47.64778,-122.33553,2016.0,,5.0,128210,0.0,128210.0,,Multifamily Housing,97383.0,Parking,31121.0,,,97.0,29.0,59.0,2814979.0,0.0,1602008.0,1212971.0,,Compliant,,0.6,0
50492,2019,,6921 ROOSEVELT WAY NE,Seattle,WA,98115.0,9528102180,NORTHEAST,47.67916,-122.31763,2018.0,,3.0,31165,0.0,31165.0,,,,,,,,,,,,0.0,0.0,0.0,,Not Compliant,,0.0,0
50323,2019,Multifamily Housing,414 NE RAVENNA BLVD,Seattle,WA,98105.0,9528103625,NORTHWEST,47.67864,-122.32397,2015.0,,4.0,45877,4020.0,41857.0,,Multifamily Housing,39612.0,Parking,4020.0,Retail Store,2245.0,100.0,26.6,55.5,1112076.0,0.0,657429.0,454647.0,,Compliant,,0.7,0
50324,2019,Multifamily Housing,1209 WESTLAKE AVE N,Seattle,WA,98109.0,3025049035,MAGNOLIA / QUEEN ANNE,47.63013,-122.34143,2016.0,,6.0,393641,79220.0,314421.0,,Multifamily Housing,393641.0,Restaurant,873.0,,,92.0,29.9,67.0,11781079.0,0.0,8034717.0,3746362.0,,Compliant,,0.8,0
50325,2019,Multifamily Housing,1287 WESTLAKE AVE N,Seattle,WA,,3025049041,MAGNOLIA / QUEEN ANNE,47.63211,-122.34151,2016.0,,6.0,308662,0.0,308662.0,,Multifamily Housing,248333.0,Restaurant,1305.0,,,92.0,,,9374044.0,0.0,5644652.0,3729390.0,,Compliant,,0.8,0
50326,2019,Multifamily Housing,219 1ST AVE N,Seattle,WA,98109.0,1989201260,MAGNOLIA / QUEEN ANNE,47.62041,-122.35566,2017.0,,6.0,33114,0.0,33114.0,,Multifamily Housing,31468.0,Parking,1914.0,Restaurant,1646.0,100.0,27.2,61.6,897599.0,0.0,626150.0,271449.0,,Not Compliant,,0.6,0
50327,2019,,1414 DEXTER AVE N,Seattle,WA,,3025049005,MAGNOLIA / QUEEN ANNE,47.63186,-122.34229,2016.0,,6.0,395317,85306.0,310011.0,,,,,,,,,,,,0.0,0.0,0.0,,Not Compliant,,0.0,0
50328,2019,Multifamily Housing,525 BOREN AVE N,Seattle,WA,,1983200345,LAKE UNION,47.62369,-122.33622,2017.0,,7.0,41600,0.0,41600.0,,Multifamily Housing,41600.0,,,,,97.0,28.5,67.7,1177974.0,0.0,887874.0,290099.0,,Compliant,,0.5,0
50329,2019,Multifamily Housing,6800 ROOSEVELT WAY NE,Seattle,WA,,3658700410,NORTHEAST,47.67838,-122.3174,2016.0,,5.0,104059,30610.0,73449.0,,Multifamily Housing,70531.0,Parking,30610.0,Office,2918.0,100.0,24.1,51.8,1766390.0,0.0,1116401.0,649990.0,,Not Compliant,,0.6,0
50331,2019,Multifamily Housing,6105 ROOSEVELT WAY NE,Seattle,WA,,9221400845,NORTHEAST,47.67295,-122.3177,2017.0,,4.0,39272,0.0,39272.0,,Multifamily Housing,31626.0,Parking,10000.0,Restaurant,1991.0,100.0,47.4,92.3,1586068.0,0.0,817843.0,768225.0,,Compliant,,1.2,0
50332,2019,,1537 NW 56TH ST,Seattle,WA,98107.0,2767700711,BALLARD,47.66944,-122.37755,2016.0,,7.0,114829,30027.0,84802.0,,,,,,,,,,,,0.0,0.0,0.0,,Not Compliant,,0.0,0
50333,2019,Hotel,1815 TERRY AVE,Seattle,WA,98101.0,660001195,DOWNTOWN,47.61558,-122.33291,2017.0,,15.0,236367,49938.0,186429.0,,Hotel,172560.0,Parking,12001.0,,,69.0,38.5,107.7,6636144.0,0.0,6636142.0,0.0,,Compliant,,0.2,0
50334,2019,Multifamily Housing,2045 E MADISON ST,Seattle,WA,98122.0,3325049051,CENTRAL,47.61758,-122.3041,2016.0,,6.0,108169,25625.0,82544.0,,Multifamily Housing,112298.0,Parking,12960.0,,,99.0,25.3,51.0,2837574.0,0.0,1574634.0,1262941.0,,Compliant,,0.9,0
50335,2019,Multifamily Housing,221 10TH ST S,Seattle,WA,,9822000560,EAST,47.60052,-122.3196,2015.0,,7.0,146425,19758.0,126667.0,,Multifamily Housing,150730.0,Parking,19604.0,,,97.0,22.6,63.2,3403424.0,0.0,3403424.0,0.0,,Compliant,,0.2,0
50336,2019,Multifamily Housing,2020 E MADISON ST,Seattle,WA,98122.0,9497700010,SHARED: CENTRAL &amp; EAST,47.61792,-122.305,2017.0,,6.0,151166,35992.0,115174.0,,Multifamily Housing,115378.0,Parking,35992.0,,,99.251,29.8,63.9,3426449.0,0.0,2129312.0,1297137.0,,Compliant,,0.7,1
50337,2019,Multifamily Housing,3206 HARVARD AVE E,Seattle,WA,,1959703155,NORTHEAST,47.65026,-122.3219,2016.0,,5.0,34618,0.0,34618.0,,Multifamily Housing,34618.0,,,,,88.0,26.4,73.5,914526.0,0.0,906894.0,7632.0,,Compliant,,0.2,0
50338,2019,Multifamily Housing,4351 15TH AVE S,Seattle,WA,,3679400970,GREATER DUWAMISH,47.56382,-122.31386,2016.0,,4.0,43262,5580.0,37682.0,,Multifamily Housing,31711.0,,,,,96.0,20.1,56.3,633067.0,0.0,633067.0,0.0,,Compliant,,0.1,0
50340,2019,Multifamily Housing,101 BROADWAY E,Seattle,WA,98102.0,6003002110,EAST,47.61891,-122.32128,2017.0,,6.0,35990,0.0,35990.0,,Multifamily Housing,39378.0,Parking,0.0,,,93.0,33.6,73.0,1318143.0,0.0,848520.0,469623.0,,Compliant,,0.8,0
50341,2019,Multifamily Housing,4528 44TH AVE SW,Seattle,WA,,3389900195,SOUTHWEST,47.56204,-122.38813,2017.0,,6.0,23090,0.0,23090.0,,Multifamily Housing,23090.0,,,,,,,,,0.0,0.0,0.0,,Not Compliant,,0.0,0
50342,2019,Multifamily Housing,4519 18TH AVE NE,Seattle,WA,,8823902575,NORTHEAST,47.66216,-122.30837,2016.0,,4.0,22156,5003.0,17153.0,,Multifamily Housing,17153.0,Parking,5003.0,,,96.0,34.3,94.5,581416.0,0.0,564991.0,16425.0,,Compliant,,0.3,0
50343,2019,Multifamily Housing,9176 HOLMAN RD NW,Seattle,WA,,1862400411,BALLARD,47.69591,-122.37353,2015.0,,4.0,150314,36055.0,114259.0,,Multifamily Housing,40800.0,Retail Store,10000.0,Parking,1000.0,76.0,71.1,143.3,3588358.0,0.0,1977479.0,1610879.0,,Compliant,,0.9,0
50344,2019,Multifamily Housing,5260 UNIVERSITY WAY NE,Seattle,WA,,8816400685,NORTHEAST,47.66827,-122.31276,2017.0,,7.0,36356,0.0,36356.0,,Multifamily Housing,36356.0,,,,,99.0,34.2,72.7,1245024.0,0.0,763624.0,481400.0,,Compliant,,0.8,0
50345,2019,Non-Refrigerated Warehouse,5917 4TH AVE S,Seattle,WA,,2024049054,GREATER DUWAMISH,47.54926,-122.32958,2017.0,,1.0,34030,0.0,34030.0,,Non-Refrigerated Warehouse,53682.0,,,,,85.0,11.2,29.2,603215.0,0.0,535829.0,67386.0,,Compliant,,0.2,0
50346,2019,Multifamily Housing,350 1ST AVE W,Seattle,WA,,1989201100,MAGNOLIA / QUEEN ANNE,47.62192,-122.35765,2017.0,,6.0,96529,21812.0,74717.0,,Multifamily Housing,73973.0,Parking,21812.0,Other - Restaurant/Bar,744.0,100.0,27.4,58.2,2036712.0,0.0,1253118.0,783594.0,,Compliant,,0.7,0
50347,2019,Multifamily Housing,4138 BROOKLYN AVE NE,Seattle,WA,98105.0,1142001495,NORTHEAST,47.65797,-122.31409,2017.0,,7.0,54502,0.0,54502.0,,Multifamily Housing,54502.0,,,,,100.0,29.0,61.6,1557051.0,0.0,953546.0,603505.0,,Compliant,,0.7,0
50348,2019,Manufacturing/Industrial Plant,3455 THORNDYKE AVE W,Seattle,WA,98119.0,2771102201,MAGNOLIA / QUEEN ANNE,47.65136,-122.37826,2016.0,,2.0,26800,0.0,26800.0,,Manufacturing/Industrial Plant,29103.0,Parking,0.0,,,90.004,28.3,62.0,823255.0,0.0,536450.0,286806.0,,Compliant,,0.7,1
50349,2019,Multifamily Housing,710 CHERRY ST,Seattle,WA,,8590400472,EAST,47.60567,-122.32733,2018.0,,5.0,43459,0.0,43459.0,,Multifamily Housing,43459.0,,,,,75.0,55.4,113.7,2380788.0,0.0,1371638.0,1009150.0,,Compliant,,1.4,0
50350,2019,Office,76 S KING ST,Seattle,WA,98104.0,5247800201,DOWNTOWN,47.59867,-122.33519,2017.0,,9.0,224714,43424.0,181290.0,,Office,184714.0,Parking,41143.0,,,97.0,27.2,64.7,4992619.0,0.0,3823743.0,1168875.0,,Compliant,,0.5,0
50351,2019,,403 BELMONT AVE E,Seattle,WA,,6848200476,EAST,47.62257,-122.32403,2017.0,,7.0,38408,5741.0,32667.0,,,,,,,,,,,,0.0,0.0,0.0,,Not Compliant,,0.0,0
50352,2019,,1201 AMGEN CT W,Seattle,WA,98119.0,7666201725,MAGNOLIA / QUEEN ANNE,47.62951,-122.37475,2002.0,,4.0,1552140,513380.0,1038760.0,,,,,,,,,,,,0.0,0.0,0.0,,Not Compliant,,0.0,0
50356,2019,Multifamily Housing,1812 BOREN AVE,Seattle,WA,98101.0,8647700000,DOWNTOWN,47.61698,-122.33195,2017.0,,37.0,424994,0.0,424994.0,,Multifamily Housing,429860.0,Parking,211700.0,,,95.0,40.3,79.9,17161536.0,0.0,9249437.0,7912098.0,,Compliant,,1.1,0
50362,2019,,300 8TH AVE N,Seattle,WA,98109.0,1991201295,LAKE UNION,47.62131,-122.34075,2018.0,,6.0,365449,164155.0,201294.0,,,,,,,,,,,,0.0,0.0,0.0,,Not Compliant,,0.0,0
50366,2019,Office,401 S JACKSON ST,Seattle,WA,98104.0,8809700000,DOWNTOWN,47.59865,-122.32854,1910.0,,4.0,55000,0.0,55000.0,,Office,106452.0,Social/Meeting Hall,11231.0,,,52.0,60.9,167.3,7269488.0,0.0,7048841.0,220647.0,,Compliant,,1.0,0
50371,2019,Multifamily Housing,1212 HARRISON ST,Seattle,WA,98109.0,2467400300,LAKE UNION,47.62213,-122.33282,2017.0,,7.0,200823,78280.0,122543.0,,Multifamily Housing,202042.0,,,,,100.0,21.1,44.9,4264767.0,0.0,2624794.0,1639973.0,,Not Compliant,,0.8,0
50373,2019,Other,1121 NE 45TH ST,Seattle,WA,98105.0,1142000400,NORTHEAST,47.66107,-122.31565,2018.0,,7.0,97512,29370.0,68142.0,,Other,50605.0,Parking,29370.0,Financial Office,12395.0,100.0,,,825153.0,0.0,825153.0,0.0,,Compliant,,0.1,0
50376,2019,Mixed Use Property,100 4TH AVE N,Seattle,WA,98109.0,1991200150,LAKE UNION,47.61915,-122.34857,2001.0,,6.0,524610,214915.0,309695.0,,Parking,214915.0,Office,159462.0,Other,103451.0,29.324,342.6,955.7,123671512.0,0.0,122959336.0,712180.0,,Compliant,,2.6,1
50379,2019,Multifamily Housing,12544 15TH AVE NE,Seattle,WA,98125.0,1133000215,NORTH,47.72066,-122.31229,2016.0,,4.0,48121,9324.0,38797.0,,Multifamily Housing,35602.0,Parking,8946.0,Office,3195.0,100.0,16.8,47.1,652471.0,0.0,652471.0,0.0,,Compliant,,0.1,0
50380,2019,Multifamily Housing,2902 BEACON AVE S,Seattle,WA,98144.0,7319900020,GREATER DUWAMISH,47.5777,-122.31019,2017.0,,4.0,47499,8494.0,39005.0,,Multifamily Housing,38875.0,Parking,8641.0,Restaurant,2693.0,99.12,26.6,47.2,1106336.0,0.0,457849.0,648487.0,,Compliant,,1.0,1
50383,2019,Parking,601 N 34TH ST,Seattle,WA,98103.0,1825049147,LAKE UNION,47.64942,-122.35024,2001.0,,6.0,404916,218644.0,186272.0,,Parking,190021.0,Office,176588.0,Retail Store,7500.0,53.378,93.1,246.4,17320250.0,0.0,15809096.0,1511154.0,,Compliant,,1.0,1
50384,2019,,722 E PIKE ST,Seattle,WA,98122.0,6003000530,EAST,47.61438,-122.32228,2018.0,,7.0,38724,0.0,38724.0,,,,,,,,,,,,0.0,0.0,0.0,,Not Compliant,,0.0,0
50385,2019,Multifamily Housing,3501 RAINIER AVE S,Seattle,WA,98144.0,7879400125,SOUTHEAST,47.57161,-122.29346,2018.0,,6.0,53298,1237.0,52061.0,,Multifamily Housing,54452.0,,,,,93.0,46.5,88.6,2517574.0,0.0,1238747.0,1278826.0,,Compliant,,1.5,0
50386,2019,Multifamily Housing,13280 LINDEN AVE N,Seattle,WA,98133.0,1926049445,NORTHWEST,47.72655,-122.34735,2018.0,,7.0,202172,34395.0,167777.0,,Multifamily Housing,202172.0,Parking,0.0,Office,632.0,100.0,13.1,36.7,2665168.0,0.0,2665168.0,0.0,,Not Compliant,,0.1,0
50402,2019,Mixed Use Property,500 FAIRVIEW AVE N,Seattle,WA,98109.0,7863500040,LAKE UNION,47.62345,-122.33408,2015.0,,7.0,167201,56000.0,111201.0,,Office,63174.0,Parking,56000.0,Laboratory,46862.0,22.988,164.1,361.2,18250954.0,0.0,12108072.0,6142881.0,,Compliant,,3.6,1
50403,2019,Multifamily Housing,2220 E UNION ST,Seattle,WA,98122.0,7228500570,CENTRAL,47.6133,-122.30316,2018.0,,6.0,184974,52896.0,132078.0,,Multifamily Housing,115950.0,,,,,92.0,,,4158436.0,0.0,2593318.0,1565119.0,,Compliant,,0.8,0
50404,2019,Multifamily Housing,1319 NE 65TH ST,Seattle,WA,98115.0,1797500090,NORTHEAST,47.67566,-122.31347,2018.0,,4.0,30820,2931.0,27889.0,,Multifamily Housing,30820.0,Parking,0.0,,,95.0,27.8,60.3,858147.0,0.0,550656.0,307491.0,,Compliant,,0.7,0
50409,2019,College/University,1959 NE PACIFIC ST,Seattle,WA,98195.0,1625049001,NORTHEAST,47.65034,-122.30907,1980.0,,5.0,248765,0.0,248765.0,,College/University,248765.0,,,,,57.006,44.0,123.1,10933301.0,0.0,10933300.0,0.0,,Compliant,,0.3,1
50412,2019,College/University,1959 NE PACIFIC ST,Seattle,WA,98195.0,1625049001,NORTHEAST,47.65034,-122.30907,1975.0,,4.0,211284,0.0,211284.0,,College/University,211284.0,,,,,16.897,153.8,347.9,32634498.0,0.0,23372797.0,0.0,,Compliant,,0.7,1
50414,2019,Multifamily Housing,4200 S OTHELLO ST,Seattle,WA,98118.0,8800000035,SOUTHEAST,47.53771,-122.28039,2019.0,,7.0,381161,52382.0,328779.0,,Multifamily Housing,123138.0,Parking,0.0,,,76.0,58.7,104.3,7173658.0,0.0,3002293.0,4171366.0,,Compliant,,0.7,0
50415,2019,Refrigerated Warehouse,6000 WEST MARGINAL WAY SW,Seattle,WA,98106.0,5367202505,SHARED: GREATER DUWAMISH &amp; DELRIDGE NEIGHBORHOODS,47.54657,-122.34109,1950.0,,4.0,442846,0.0,442846.0,,Refrigerated Warehouse,358706.0,Non-Refrigerated Warehouse,49885.0,Transportation Terminal/Station,34255.0,72.744,11.0,30.8,5456948.0,0.0,5456948.0,0.0,,Compliant,,0.1,1
50416,2019,Mixed Use Property,2001 W GARFIELD ST,Seattle,WA,98119.0,7666201146,MAGNOLIA / QUEEN ANNE,47.631,-122.38282,2000.0,,4.0,963257,0.0,963257.0,,Refrigerated Warehouse,289973.0,Manufacturing/Industrial Plant,176214.0,Transportation Terminal/Station,143000.0,27.598,133.8,345.8,89153432.0,0.0,78382341.0,10771099.0,,Compliant,,1.1,1
50429,2019,Self-Storage Facility,918 S HORTON ST,Seattle,WA,98134.0,7135400000,GREATER DUWAMISH,47.5744,-122.32062,2016.0,,7.0,111845,0.0,111845.0,,Self-Storage Facility,78080.0,Office,33765.0,Parking,19351.0,96.583,23.6,65.5,2651254.0,0.0,2603405.0,47849.0,,Compliant,,0.2,1
50430,2019,Mixed Use Property,3250 AIRPORT WAY S,Seattle,WA,98134.0,7135400000,GREATER DUWAMISH,47.57497,-122.32101,2016.0,,7.0,136769,0.0,136769.0,,Office,77800.0,Self-Storage Facility,52665.0,Parking,44808.0,96.0,18.4,41.4,2515032.0,0.0,1726340.0,788692.0,,Compliant,,0.4,0
50452,2019,Transportation Terminal/Station,3443 WEST MARGINAL WAY SW,Seattle,WA,98106.0,7666705565,SOUTHWEST,47.5725,-122.36306,1980.0,,4.0,279916,0.0,279916.0,,Transportation Terminal/Station,184800.0,"Repair Services (Vehicle, Shoe, Locksmith, etc)",42444.0,Office,33420.0,49.85,68.7,191.6,19236302.0,0.0,19108159.0,128144.0,,Compliant,,0.4,1
50453,2019,Transportation Terminal/Station,955 ALASKAN WAY W,Seattle,WA,98119.0,7666202055,MAGNOLIA / QUEEN ANNE,47.6266,-122.37132,1980.0,,4.0,64812,0.0,64812.0,,Transportation Terminal/Station,42336.0,Office,9522.0,Other,6823.0,,399.6,1118.9,25899206.0,0.0,25899206.0,0.0,,Compliant,,2.5,0
50454,2019,Mixed Use Property,255 S KING ST,Seattle,WA,98104.0,7666204878,DOWNTOWN,47.59812,-122.33099,2018.0,,23.0,680770,169771.0,510999.0,,Hotel,291079.0,Office,209473.0,Parking,169771.0,84.0,63.5,146.9,32493980.0,0.0,23386824.0,9107155.0,,Compliant,,1.2,0
50455,2019,Multifamily Housing,1255 HARRISON ST,Seattle,WA,98109.0,6849200005,LAKE UNION,47.62149,-122.33119,2018.0,,7.0,518888,143856.0,375032.0,,Multifamily Housing,371673.0,Parking,143856.0,Other,3359.0,100.0,19.9,47.8,7475600.0,0.0,5768337.0,1707264.0,,Compliant,,0.3,0
50456,2019,Multifamily Housing,123 BROADWAY,Seattle,WA,98122.0,9822000030,EAST,47.60247,-122.321,2018.0,,7.0,226256,39008.0,187248.0,,Multifamily Housing,184836.0,Parking,39008.0,Other,2412.0,100.0,18.6,50.9,3488652.0,0.0,3365237.0,123415.0,,Connection Error,,0.1,0
50458,2019,Multifamily Housing,1111 E OLIVE ST,Seattle,WA,98122.0,2302200000,EAST,47.61619,-122.31784,2018.0,,6.0,81509,27800.0,53709.0,,Multifamily Housing,70179.0,Parking,27800.0,Retail Store,9794.0,98.679,30.5,66.5,2487475.0,0.0,1605686.0,881789.0,,Compliant,,1.1,1
50460,2019,Multifamily Housing,1425 SPRING ST,Seattle,WA,98104.0,6390080000,EAST,47.61141,-122.32135,2018.0,,16.0,592484,144000.0,448484.0,,Multifamily Housing,403200.0,Parking,144000.0,Supermarket/Grocery Store,44525.0,98.282,21.5,43.4,9702397.0,0.0,5371000.0,4331396.0,,Compliant,,0.6,1
50461,2019,Multifamily Housing,1420 E HOWELL ST,Seattle,WA,98122.0,9421400020,EAST,47.61777,-122.31326,2018.0,,4.0,24452,0.0,24452.0,,Multifamily Housing,23587.0,,,,,100.0,31.7,66.3,745909.0,0.0,444602.0,301307.0,,Not Compliant,,0.8,0
50462,2019,Multifamily Housing,6404 9TH AVE NE,Seattle,WA,98115.0,9221400110,NORTHEAST,47.67519,-122.31838,2018.0,,7.0,47639,2167.0,45472.0,,Multifamily Housing,42052.0,Parking,2167.0,,,91.0,43.1,100.3,1807009.0,0.0,1319689.0,487320.0,,Compliant,,0.7,0
50464,2019,Multifamily Housing,2914 S MCCLELLAN ST,Seattle,WA,98144.0,5699300000,SOUTHEAST,47.57851,-122.29439,2018.0,,4.0,32110,0.0,32110.0,,Multifamily Housing,32110.0,,,,,93.0,22.1,61.8,704227.0,0.0,704227.0,0.0,,Compliant,,0.1,0
50465,2019,,1570 W ARMORY WAY,Seattle,WA,98119.0,2771600912,MAGNOLIA / QUEEN ANNE,47.6397,-122.37737,2019.0,,2.0,25657,0.0,25657.0,,,,,,,,,,,,0.0,0.0,0.0,,Not Compliant,,0.0,0
50468,2019,,6020 RAINIER AVE S,Seattle,WA,98118.0,8113100950,SOUTHEAST,47.54774,-122.27642,2018.0,,4.0,28849,0.0,28849.0,,,,,,,,,,,,0.0,0.0,0.0,,Not Compliant,,0.0,0
50470,2019,Multifamily Housing,111 21ST AVE E,Seattle,WA,98112.0,9497700060,SHARED: CENTRAL &amp; EAST,47.61889,-122.30506,2018.0,,4.0,31600,0.0,31600.0,,Multifamily Housing,31600.0,,,,,99.0,36.9,77.2,1155613.0,0.0,682177.0,473436.0,,Compliant,,0.9,0
50473,2019,Multifamily Housing,4516 UNION BAY PL NE,Seattle,WA,98105.0,2436201040,NORTHEAST,47.66185,-122.29314,2018.0,,5.0,84996,32448.0,52548.0,,Multifamily Housing,45803.0,,,,,100.0,18.3,51.2,837503.0,0.0,837503.0,0.0,,Not Compliant,,0.1,0
50474,2019,Multifamily Housing,4801 FAUNTLEROY WAY SW,Seattle,WA,98116.0,6126600800,SOUTHWEST,47.55906,-122.38186,2018.0,,4.0,28910,0.0,28910.0,,Multifamily Housing,28910.0,,,,,94.0,36.1,78.9,1045338.0,0.0,681105.0,364232.0,,Compliant,,0.8,0
50476,2019,Multifamily Housing,1001 MINOR AVE,Seattle,WA,98104.0,1978200610,EAST,47.60984,-122.32439,2018.0,,17.0,235046,59176.0,175870.0,,Multifamily Housing,185648.0,Parking,57784.0,,,99.0,32.2,67.5,6009208.0,0.0,3608088.0,2401121.0,,Compliant,,0.9,0
50477,2019,Multifamily Housing,101 6TH AVE S,Seattle,WA,98104.0,5247801526,DOWNTOWN,47.60151,-122.32661,2018.0,,7.0,154250,20612.0,133638.0,,Multifamily Housing,109075.0,Parking,16409.0,Pre-school/Daycare,12528.0,100.0,23.7,54.2,2879947.0,0.0,2034971.0,844976.0,,Compliant,,0.4,0
50478,2019,Multifamily Housing,300 1ST AVE W,Seattle,WA,98119.0,1989201080,MAGNOLIA / QUEEN ANNE,47.62127,-122.35765,2018.0,,7.0,185048,55338.0,129710.0,,Multifamily Housing,129710.0,Parking,55338.0,,,100.0,33.2,64.1,4299794.0,0.0,2163771.0,2136023.0,,Compliant,,1.0,0
50479,2019,,324 NE 45TH ST,Seattle,WA,98105.0,1890000155,LAKE UNION,47.66146,-122.32429,2018.0,,4.0,24158,1902.0,22256.0,,,,,,,,,,,,0.0,0.0,0.0,,Not Compliant,,0.0,0
50480,2019,Multifamily Housing,4505 42ND AVE SW,Seattle,WA,98116.0,0952006385,SOUTHWEST,47.56269,-122.38578,2018.0,,7.0,49031,5203.0,43828.0,,Multifamily Housing,43828.0,Parking,5203.0,,,99.0,27.1,62.2,1180266.0,0.0,841655.0,338611.0,,Compliant,,0.5,0
50481,2019,Multifamily Housing,1414 E YESLER WAY,Seattle,WA,98122.0,0007600122,CENTRAL,47.60184,-122.31342,2018.0,,5.0,44016,0.0,44016.0,,Multifamily Housing,32831.0,,,,,98.0,77.3,162.4,2500519.0,0.0,1495868.0,1004651.0,,Compliant,,1.4,0
50482,2019,Multifamily Housing,7016 15TH AVE NW,Seattle,WA,98117.0,0461003000,BALLARD,47.68004,-122.3764,2018.0,,5.0,81631,15061.0,66570.0,,Multifamily Housing,64003.0,Office,2657.0,,,,,,2078781.0,0.0,1251956.0,826825.0,,Compliant,,0.8,0
50484,2019,,2820 NE 127TH ST,Seattle,WA,98125.0,8601700000,NORTH,47.7213,-122.29686,2018.0,,6.0,63985,0.0,63985.0,,,,,,,,,,,,0.0,0.0,0.0,,Not Compliant,,0.0,0
50485,2019,Multifamily Housing,750 11TH AVE E,Seattle,WA,98102.0,7697990000,EAST,47.62657,-122.3177,2018.0,,4.0,21583,0.0,21583.0,,Multifamily Housing,21583.0,,,,,100.0,20.7,58.1,367590.0,0.0,367590.0,0.0,,Compliant,,0.1,0
50498,2019,Multifamily Housing,120 10TH AVE E,Seattle,WA,98102.0,6003501000,EAST,47.61946,-122.3191,2018.0,,4.0,24600,0.0,24600.0,,Multifamily Housing,24600.0,,,,,87.0,41.9,93.0,1026936.0,0.0,689059.0,337877.0,,Compliant,,0.9,0
